Date,SPY,XLE,XLF,XLK,XLV,XLI,XLY,XLP,XLU,XLB,LQD,BIL,SHY,IEF,TLT,VGSH,VGIT,VGLT,BND
2018-11-26,57.44058593035985,0,0,0,0,0,0,0,0,0,38.293723953573235,0,0,0,0,0,0,0,0
2018-11-27,57.5277386724517,0,0,0,0,0,0,0,0,0,38.35182578163447,0,0,0,0,0,0,0,0
2018-11-28,58.38437580512566,0,0,0,0,0,0,0,0,0,38.92291720341711,0,0,0,0,0,0,0,0
2018-11-29,58.241008010514044,0,0,0,0,0,0,0,0,0,38.82733867367603,0,0,0,0,0,0,0,0
2018-11-30,58.439393223051795,0,0,0,0,0,0,0,0,0,38.95959548203453,0,0,0,0,0,0,0,0
2018-12-03,58.99057098604045,0,0,0,0,0,0,0,0,0,39.32704732402697,0,0,0,0,0,0,0,0
2018-12-04,57.84794244352223,0,0,0,0,0,0,0,0,0,38.56529496234816,0,0,0,0,0,0,0,0
2018-12-06,57.86582340852461,0,0,0,0,0,0,0,0,0,38.57721560568307,0,0,0,0,0,0,0,0
2018-12-07,57.06115248081918,0,0,0,0,0,0,0,0,0,38.04076832054613,0,0,0,0,0,0,0,0
2018-12-10,57.19545669958172,0,0,0,0,0,0,0,0,0,38.13030446638782,0,0,0,0,0,0,0,0
2018-12-11,57.244030064474735,0,0,0,0,0,0,0,0,0,38.162686709649826,0,0,0,0,0,0,0,0
2018-12-12,57.44141036070472,0,0,0,0,0,0,0,0,0,38.294273573803146,0,0,0,0,0,0,0,0
2018-12-13,57.490971481951604,0,0,0,0,0,0,0,0,0,38.327314321301074,0,0,0,0,0,0,0,0
2018-12-14,56.829579401411536,0,0,0,0,0,0,0,0,0,37.88638626760769,0,0,0,0,0,0,0,0
2018-12-17,56.184835493602634,0,0,0,0,0,0,0,0,0,37.4565569957351,0,0,0,0,0,0,0,0
2018-12-18,56.22818188144779,0,0,0,0,0,0,0,0,0,37.48545458763186,0,0,0,0,0,0,0,0
2018-12-19,55.70501272545262,0,0,0,0,0,0,0,0,0,37.13667515030175,0,0,0,0,0,0,0,0
2018-12-20,55.08787768500954,0,0,0,0,0,0,0,0,0,36.72525179000636,0,0,0,0,0,0,0,0
2018-12-21,54.38907446881897,0,0,0,0,0,0,0,0,0,36.25938297921265,0,0,0,0,0,0,0,0
2018-12-24,53.47644708764349,0,0,0,0,0,0,0,0,0,35.65096472509567,0,0,0,0,0,0,0,0
2018-12-26,55.08041062216194,0,0,0,0,0,0,0,0,0,36.72027374810796,0,0,0,0,0,0,0,0
2018-12-27,55.33414115548471,0,0,0,0,0,0,0,0,0,36.88942743698981,0,0,0,0,0,0,0,0
2018-12-28,55.39606705906476,0,0,0,0,0,0,0,0,0,36.93071137270985,0,0,0,0,0,0,0,0
2018-12-31,55.74823854547896,0,0,0,0,0,0,0,0,0,37.165492363652646,0,0,0,0,0,0,0,0
2019-01-02,55.8522102849365,0,0,0,0,0,0,0,0,0,37.23480685662434,0,0,0,0,0,0,0,0
2019-01-03,55.062409775087225,0,0,0,0,0,0,0,0,0,36.70827318339149,0,0,0,0,0,0,0,0
2019-01-04,56.155407300477215,0,0,0,0,0,0,0,0,0,37.43693820031814,0,0,0,0,0,0,0,0
